,1789.09,0
,1795.59,0
,1802.1,0
,1808.61,0
,1815.11,0
,1821.62,0
,1828.12,0
,1834.63,0
,1841.14,0
,1847.64,0
,1854.15,0
,1860.65,0
,1867.16,0
,1873.66,0
,1880.17,0
,1886.68,0
,1893.18,0
,1899.69,0
,1906.19,0
,1912.7,0
,1919.2,0
,1925.71,0
,1932.22,0
,1938.72,0
,1945.23,0
,1951.73,0
,1958.24,0
,1964.74,0
,1971.25,0
,1977.76,0
,1984.26,0
,1990.77,0
,1997.27,0
,2003.78,0
,2010.29,0
,2016.79,0
,2023.3,0
,2029.8,0
,2036.31,0
,2042.81,0
,2049.32,0
,2055.83,0
,2062.33,0
,2068.84,0
,2075.34,0
,2081.85,0
,2088.35,0
,2094.86,0
,2101.37,0
,2107.87,0
,2114.38,0
,2120.88,0
,2127.39,0
,2133.9,0
,2140.4,0
,2146.91,0
,2153.41,0
,2159.92,0
,2166.42,0
,2172.93,0
,2179.44,0
,2185.94,0
,2192.45,0
,2198.95,0
,2205.46,0
,2211.96,0
,2218.47,0
,2224.98,0
,2231.48,0
,2237.99,0
,2244.49,0
,2251,0
,2257.51,0
,2264.01,0
,2270.52,0
,2277.02,0
,2283.53,0
,2290.03,0
,2296.54,0
,2303.05,0
,2309.55,0
,2316.06,0
,2322.56,0
,2329.07,0
,2335.57,0
,2342.08,0
,2348.59,0
,2355.09,0
,2361.6,0
,2368.1,0
,2374.61,0
,2381.11,0
,2387.62,0
,2394.13,0
,2400.63,0
,2407.14,0
,2413.64,0
,2420.15,0
,2426.66,0
,2433.16,0
,2439.67,0
,2446.17,0
,2452.68,0
,2459.18,0
,2465.69,0
,2472.2,0
,2478.7,0
,2485.21,0
,2491.71,0
,2498.22,0
,2504.72,0
,2511.23,0
,2517.74,0
,2524.24,0
,2530.75,0
,2537.25,0
,2543.76,0
,2550.27,0
,2556.77,0
,2563.28,0
,2569.78,0
,2576.29,0
,2582.79,0
,2589.3,0
,2595.81,0
,2602.31,0
,2608.82,0
,2615.32,0
,2621.83,0
,2628.33,0
,2634.84,0
,2641.35,0
,2647.85,0
,2654.36,0
,2660.86,0
,2667.37,0
,2673.88,0
,2680.38,0
,2686.89,0
,2693.39,0
,2699.9,0
,2706.4,0
,2712.91,0
,2719.42,0
,2725.92,0
,2732.43,0
,2738.93,0
,2745.44,0
,2751.94,0
,2758.45,0
,2764.96,0
,2771.46,0
,2777.97,0
,2784.47,0
,2790.98,0
,2797.48,0
,2803.99,0
,2810.5,0
,2817,0
,2823.51,0
,2830.01,0
,2836.52,0
,2843.03,0
,2849.53,0
,2856.04,0
,2862.54,0
,2869.05,0
,2875.55,0
,2882.06,0
,2888.57,0
,2895.07,0
,2901.58,0
,2908.08,0
,2914.59,0
,2921.09,0
,2927.6,0
,2934.11,0
,2940.61,0
,2947.12,0
,2953.62,0
,2960.13,0
,2966.64,0
,2973.14,0
,2979.65,0
,2986.15,0
,2992.66,0
,2999.16,0
,3005.67,0
,3012.18,0
,3018.68,0
,3025.19,0
,3031.69,0
,3038.2,0
,3044.7,0
,3051.21,0
,3057.72,0
,3064.22,0
,3070.73,0
,3077.23,0
,3083.74,0
,3090.24,0
,3096.75,0
,3103.26,0
,3109.76,0
,3116.27,0
,3122.77,0
,3129.28,0
,3135.79,0
,3142.29,0
,3148.8,0
,3155.3,0
,3161.81,0
,3168.31,0
,3174.82,0
,3181.33,0
,3187.83,0
,3194.34,0
,3200.84,0
,3207.35,0
,3213.85,0
,3220.36,0
,3226.87,0
,3233.37,0
,3239.88,0
,3246.38,0
,3252.89,0
,3259.4,0
,3265.9,0
,3272.41,0
,3278.91,0
,3285.42,0
,3291.92,0
,3298.43,0
,3304.94,0
,3311.44,0
,3317.95,0
,3324.45,0
,3330.96,0
,3337.46,0
,3343.97,0
,3350.48,0
,3356.98,0
,3363.49,0
,3369.99,0
,3376.5,0
,3383,0
,3389.51,0
,3396.02,0
,3402.52,0
,3409.03,0
,3415.53,0
,3422.04,0
,3428.55,0
,3435.05,0
,3441.56,0
,3448.06,0
,3454.57,0
,3461.07,0
,3467.58,0
,3474.09,0
,3480.59,0
,3487.1,0
,3493.6,0
,3500.11,0
,3506.61,0
,3513.12,0
,3519.63,0
,3526.13,0
,3532.64,0
,3539.14,0
,3545.65,0
,3552.16,0
,3558.66,0
,3565.17,0
,3571.67,0
,3578.18,0
,3584.68,0
,3591.19,0
,3597.7,0
,3604.2,0
,3610.71,0
,3617.21,0
,3623.72,0
,3630.22,0
,3636.73,0
,3643.24,0
,3649.74,0
,3656.25,0
,3662.75,0
,3669.26,0
,3675.76,0
,3682.27,0
,3688.78,0
,3695.28,0
,3701.79,0
,3708.29,0
,3714.8,0
,3721.31,0
,3727.81,0
,3734.32,0
,3740.82,0
,3747.33,0
,3753.83,0
,3760.34,0
,3766.85,0
,3773.35,0
,3779.86,0
,3786.36,0
,3792.87,0
,3799.37,0
,3805.88,0
,3812.39,0
,3818.89,0
,3825.4,0
,3831.9,0
,3838.41,0
,3844.92,0
,3851.42,0
,3857.93,0
,3864.43,0
,3870.94,0
,3877.44,0
,3883.95,0
,3890.46,0
,3896.96,0
,3903.47,0
,3909.97,0
,3916.48,0
,3922.98,0
,3929.49,0
,3936,0
,3942.5,0
,3949.01,0
,3955.51,0
,3962.02,0
,3968.52,0
,3975.03,0
,3981.54,0
,3988.04,0
,3994.55,0
,4001.05,0
,4007.56,0
,4014.07,0
,4020.57,0
,4027.08,0
,4033.58,0
,4040.09,0
,4046.59,0
,4053.1,0
,4059.61,0
,4066.11,0
,4072.62,0
,4079.12,0
,4085.63,0
,4092.13,0
,4098.64,0
,4105.15,0
,4111.65,0
,4118.16,0
,4124.66,0
,4131.17,0
,4137.67,0
,4144.18,0
,4150.69,0
,4157.19,0
,4163.7,0
,4170.2,0
,4176.71,0
,4183.22,0
,4189.72,0
,4196.23,0
,4202.73,0
,4209.24,0
,4215.74,0
,4222.25,0
,4228.76,0
,4235.26,0
,4241.77,0
,4248.27,0
,4254.78,0
,4261.28,0
,4267.79,0
,4274.3,0
,4280.8,0
,4287.31,0
,4293.81,0
,4300.32,0
,4306.83,0
,4313.33,0
,4319.84,0
,4326.34,0
,4332.85,0
,4339.35,0
,4345.86,0
,4352.37,0
,4358.87,0
,4365.38,0
,4371.88,0
,4378.39,1.49559e+06
,4384.89,1.50052e+06
,4391.4,1.5054e+06
,4397.91,1.51021e+06
,4404.41,1.51496e+06
,4410.92,1.51966e+06
,4417.42,1.52429e+06
,4423.93,1.52886e+06
,4430.44,1.53338e+06
,4436.94,1.53783e+06
,4443.45,1.54222e+06
,4449.95,1.54655e+06
,4456.46,1.55082e+06
,4462.96,1.55503e+06
,4469.47,1.55918e+06
,4475.98,1.56327e+06
,4482.48,1.56729e+06
,4488.99,1.57125e+06
,4495.49,1.57515e+06
,4502,1.57899e+06
,4508.5,1.58277e+06
,4515.01,1.58648e+06
,4521.52,1.59014e+06
,4528.02,1.59372e+06
,4534.53,1.59725e+06
,4541.03,1.60071e+06
,4547.54,1.60411e+06
,4554.04,1.60745e+06
,4560.55,1.61072e+06
,4567.06,1.61393e+06
,4573.56,1.61708e+06
,4580.07,1.62016e+06
,4586.57,1.62318e+06
,4593.08,1.62613e+06
,4599.59,1.62902e+06
,4606.09,1.63185e+06
,4612.6,1.63461e+06
,4619.1,1.63731e+06
,4625.61,1.63994e+06
,4632.11,1.64251e+06
,4638.62,1.64501e+06
,4645.13,1.64745e+06
,4651.63,1.64982e+06
,4658.14,1.65213e+06
,4664.64,1.65437e+06
,4671.15,1.65655e+06
,4677.65,1.65866e+06
,4684.16,1.66071e+06
,4690.67,1.66269e+06
,4697.17,1.66461e+06
,4703.68,1.66646e+06
,4710.18,1.66824e+06
,4716.69,1.66996e+06
,4723.19,1.67162e+06
,4729.7,1.6732e+06
,4736.21,1.67472e+06
,4742.71,1.67618e+06
,4749.22,1.67757e+06
,4755.72,1.67889e+06
,4762.23,1.68015e+06
,4768.74,1.68134e+06
,4775.24,1.68246e+06
,4781.75,1.68352e+06
,4788.25,1.68451e+06
,4794.76,1.68543e+06
,4801.26,1.68629e+06
,4807.77,1.68708e+06
,4814.28,1.68781e+06
,4820.78,1.68847e+06
,4827.29,1.68906e+06
,4833.79,1.68959e+06
,4840.3,1.69004e+06
,4846.8,1.69044e+06
,4853.31,1.69076e+06
,4859.82,1.69102e+06
,4866.32,1.69121e+06
,4872.83,1.69134e+06
,4879.33,1.6914e+06
,4885.84,1.69139e+06
,4892.35,1.69131e+06
,4898.85,1.69117e+06
,4905.36,1.69096e+06
,4911.86,1.69069e+06
,4918.37,1.69035e+06
,4924.87,1.68994e+06
,4931.38,1.68947e+06
,4937.89,1.68892e+06
,4944.39,1.68832e+06
,4950.9,1.68764e+06
,4957.4,1.6869e+06
,4963.91,1.68609e+06
,4970.41,1.68522e+06
,4976.92,1.68428e+06
,4983.43,1.68327e+06
,4989.93,1.6822e+06
,4996.44,1.68106e+06
,5002.94,1.67985e+06
,5009.45,1.67858e+06
,5015.96,1.67724e+06
,5022.46,1.67584e+06
,5028.97,1.67437e+06
,5035.47,1.67283e+06
,5041.98,1.67123e+06
,5048.48,1.66956e+06
,5054.99,1.66782e+06
,5061.5,1.66602e+06
,5068,1.66416e+06
,5074.51,1.66222e+06
,5081.01,1.66023e+06
,5087.52,1.65816e+06
,5094.02,1.65604e+06
,5100.53,1.65384e+06
,5107.04,1.65158e+06
,5113.54,1.64926e+06
,5120.05,1.64687e+06
,5126.55,1.64442e+06
,5133.06,1.6419e+06
,5139.56,1.63932e+06
,5146.07,1.63667e+06
,5152.58,1.63396e+06
,5159.08,1.63118e+06
,5165.59,1.62834e+06
,5172.09,1.62543e+06
,5178.6,1.62246e+06
,5185.11,1.61943e+06
,5191.61,1.61633e+06
,5198.12,1.61317e+06
,5204.62,1.60995e+06
,5211.13,1.60666e+06
,5217.63,1.6033e+06
,5224.14,1.59989e+06
,5230.65,1.59641e+06
,5237.15,1.59287e+06
,5243.66,1.58927e+06
,5250.16,1.5856e+06
,5256.67,1.58187e+06
,5263.17,1.57808e+06
,5269.68,1.57423e+06
,5276.19,1.57031e+06
,5282.69,1.56633e+06
,5289.2,1.56229e+06
,5295.7,1.55819e+06
,5302.21,1.55403e+06
,5308.72,1.54981e+06
,5315.22,1.54552e+06
,5321.73,1.54118e+06
,5328.23,1.53677e+06
,5334.74,1.5323e+06
,5341.24,1.52777e+06
,5347.75,1.52319e+06
,5354.26,1.51854e+06
,5360.76,1.51383e+06
,5367.27,1.50906e+06
,5373.77,1.50424e+06
,5380.28,1.49935e+06
,5386.78,1.4944e+06
,5393.29,1.4894e+06
,5399.8,1.48434e+06
,5406.3,1.47921e+06
,5412.81,1.47403e+06
,5419.31,1.4688e+06
,5425.82,1.4635e+06
,5432.32,1.45815e+06
,5438.83,1.45273e+06
,5445.34,1.44726e+06
,5451.84,1.44174e+06
,5458.35,1.43616e+06
,5464.85,1.43052e+06
,5471.36,1.42482e+06
,5477.87,1.41907e+06
,5484.37,1.41326e+06
,5490.88,1.4074e+06
,5497.38,1.40148e+06
,5503.89,1.3955e+06
,5510.39,1.38948e+06
,5516.9,1.38339e+06
,5523.41,1.37725e+06
,5529.91,1.37106e+06
,5536.42,1.36481e+06
,5542.92,1.35851e+06
,5549.43,1.35216e+06
,5555.93,1.34575e+06
,5562.44,1.33929e+06
,5568.95,1.33277e+06
,5575.45,1.32621e+06
,5581.96,1.31959e+06
,5588.46,1.31292e+06
,5594.97,1.3062e+06
,5601.48,1.29942e+06
,5607.98,1.2926e+06
,5614.49,1.28572e+06
,5620.99,1.27879e+06
,5627.5,1.27182e+06
,5634,1.26479e+06
,5640.51,1.25771e+06
,5647.02,1.25058e+06
,5653.52,1.24341e+06
,5660.03,1.23618e+06
,5666.53,1.22891e+06
,5673.04,1.22159e+06
,5679.54,1.21422e+06
,5686.05,1.2068e+06
,5692.56,1.19933e+06
,5699.06,1.19182e+06
,5705.57,1.18426e+06
,5712.07,1.17665e+06
,5718.58,1.169e+06
,5725.08,1.1613e+06
,5731.59,1.15355e+06
,5738.1,1.14576e+06
,5744.6,1.13792e+06
,5751.11,1.13004e+06
,5757.61,1.12212e+06
,5764.12,1.11415e+06
,5770.63,1.10613e+06
,5777.13,1.09807e+06
,5783.64,1.08997e+06
,5790.14,1.08183e+06
,5796.65,1.07364e+06
,5803.15,1.06542e+06
,5809.66,1.05714e+06
,5816.17,1.04883e+06
,5822.67,1.04048e+06
,5829.18,1.03208e+06
,5835.68,1.02365e+06
,5842.19,1.01517e+06
,5848.69,1.00666e+06
,5855.2,998100
,5861.71,989505
,5868.21,980871
,5874.72,972198
,5881.22,963487
,5887.73,954737
,5894.24,945951
,5900.74,937127
,5907.25,928266
,5913.75,919368
,5920.26,910434
,5926.76,901464
,5933.27,892458
,5939.78,883419
,5946.28,874343
,5952.79,865233
,5959.29,856089
,5965.8,846911
,5972.3,837700
,5978.81,828456
,5985.32,819179
,5991.82,809870
,5998.33,800529
,6004.83,791156
,6011.34,781752
,6017.84,772318
,6024.35,762852
,6030.86,753357
,6037.36,743832
,6043.87,734278
,6050.37,724694
,6056.88,715083
,6063.39,705443
,6069.89,695774
,6076.4,686079
,6082.9,676357
,6089.41,666608
,6095.91,656833
,6102.42,647031
,6108.93,637205
,6115.43,627352
,6121.94,617476
,6128.44,607575
,6134.95,597651
,6141.45,587701
,6147.96,577730
,6154.47,567735
,6160.97,557719
,6167.48,547679
,6173.98,537619
,6180.49,527538
,6187,517435
,6193.5,507312
,6200.01,497169
,6206.51,487007
,6213.02,476825
,6219.52,466625
,6226.03,456406
,6232.54,446168
,6239.04,435914
,6245.55,425642
,6252.05,415354
,6258.56,405049
,6265.06,394728
,6271.57,384392
,6278.08,374040
,6284.58,363673
,6291.09,353294
,6297.59,342899
,6304.1,332490
,6310.6,322069
,6317.11,311635
,6323.62,301189
,6330.12,290731
,6336.63,280262
,6343.13,269781
,6349.64,259289
,6356.15,248788
,6362.65,238276
,6369.16,227757
,6375.66,217226
,6382.17,206688
,6388.67,196142
,6395.18,185587
,6401.69,175026
,6408.19,164458
,6414.7,153883
,6421.2,143302
,6427.71,132715
,6434.21,122124
,6440.72,111526
,6447.23,100926
,6453.73,90321.2
,6460.24,79712.7
,6466.74,69100.3
,6473.25,58486
,6479.76,47869.3
,6486.26,37250.8
,6492.77,26630.8
,6499.27,16009.8
,6505.78,5388.08
,0,0
